ბათუმში	ბათუმ ში
წარმატებისა	წარმატებ ისა
წარმოებისა	წარმოებ ისა
აღწერილობას	აღწერილობ ას
მიქა	მიქა
მილიარდამდე	მილიარდ ამდე
დასჭირდება	დასჭირ დება
ნაწილისა	ნაწილ ისა
ძაფის	ძაფ ის
იარუსად	იარუს ად
დაბრუნდესო	დაბრუნდ ესო
კბილებში	კბილ ებში
ადამიანამდე	ადამიან ამდე
